date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-09 09:00:00,29,23,0.0,11.6,7,45,12:25 AM,12:45 PM,06:42 AM,06:35 PM,22,31,31,28,2,24,69,0.0,1013,27,10,290,2,Indonesia
2018-01-09 12:00:00,29,23,0.0,11.6,7,45,12:25 AM,12:45 PM,06:42 AM,06:35 PM,22,33,33,30,6,23,62,0.0,1012,29,10,9,5,Indonesia
2018-01-09 15:00:00,29,23,0.0,11.6,7,45,12:25 AM,12:45 PM,06:42 AM,06:35 PM,22,31,31,28,11,20,70,0.0,1010,28,10,354,9,Indonesia
2018-01-09 18:00:00,29,23,0.0,11.6,7,45,12:25 AM,12:45 PM,06:42 AM,06:35 PM,22,28,28,25,8,26,84,0.0,1011,25,10,334,5,Indonesia
2018-01-09 21:00:00,29,23,0.0,11.6,7,45,12:25 AM,12:45 PM,06:42 AM,06:35 PM,22,27,27,25,7,40,86,0.0,1012,24,10,274,4,Indonesia
2018-01-10 00:00:00,29,23,0.0,11.6,7,38,01:12 AM,01:29 PM,06:42 AM,06:35 PM,21,26,26,24,11,47,85,0.0,1013,24,10,242,6,Indonesia
2018-01-10 03:00:00,29,23,0.0,11.6,7,38,01:12 AM,01:29 PM,06:42 AM,06:35 PM,21,26,26,24,11,47,84,0.0,1012,23,10,226,6,Indonesia
2018-01-10 06:00:00,29,23,0.0,11.6,7,38,01:12 AM,01:29 PM,06:42 AM,06:35 PM,21,26,26,24,9,46,84,0.0,1013,23,10,226,5,Indonesia
2018-01-10 09:00:00,29,23,0.0,11.6,7,38,01:12 AM,01:29 PM,06:42 AM,06:35 PM,21,31,31,28,3,32,66,0.4,1014,28,9,313,3,Indonesia
2018-01-10 12:00:00,29,23,0.0,11.6,7,38,01:12 AM,01:29 PM,06:42 AM,06:35 PM,21,31,31,29,9,28,61,0.0,1013,29,10,347,8,Indonesia
